pl_name,hostname,default_flag,discoverymethod,disc_year,soltype,pl_orbper,pl_rade,sy_refname,rastr,ra,decstr,dec,sy_dist
GJ 414 A b,GJ 414 A,1,Radial Velocity,2021,Published Confirmed,50.80000000,2.630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m05.88s,167.7745044,+30d26m42.61s,30.4451688,11.8893000
GJ 414 A c,GJ 414 A,1,Radial Velocity,2021,Published Confirmed,749.83000000,8.400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m05.88s,167.7745044,+30d26m42.61s,30.4451688,11.8893000
GJ 436 b,GJ 436,1,Radial Velocity,2004,Published Confirmed,2.64388312,4.170,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h42m12.13s,175.5505363,+26d42m11.04s,26.7030669,9.7532100
GJ 486 b,GJ 486,1,Radial Velocity,2021,Published Confirmed,1.46712127,1.289,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h47m55.57s,191.9815310,+09d44m57.91s,9.7494181,8.0742600
GJ 806 b,GJ 806,1,Transit,2023,Published Confirmed,0.92632370,1.331,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h45m04.73s,311.2697002,+44d30m00.85s,44.5002351,12.0445000
GJ 9827 c,GJ 9827,1,Transit,2017,Published Confirmed,3.64810300,1.130,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.6610000
GJ 9827 b,GJ 9827,1,Transit,2017,Published Confirmed,1.20897400,1.440,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.6610000
GJ 9827 d,GJ 9827,1,Transit,2017,Published Confirmed,6.20181200,1.890,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h27m05.23s,351.7717763,-01d17m07.24s,-1.2853435,29.6610000
GPX-1 b,GPX-1,1,Transit,2021,Published Confirmed,1.74457900,16.477,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h33m28.60s,38.3691648,+56d01m32.55s,56.0257080,655.0130000
Gaia-1 b,Gaia-1,1,Transit,2022,Published Confirmed,3.05252400,13.776,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h02m34.48s,90.6436658,-00d34m37.60s,-0.5771099,363.6600000
Gaia-2 b,Gaia-2,1,Transit,2022,Published Confirmed,3.69152240,14.818,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h22m56.48s,110.7353308,+67d15m09.56s,67.2526565,209.2290000
Gliese 12 b,Gliese 12,1,Transit,2024,Published Confirmed,12.76140800,0.958,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h15m49.90s,3.9579137,+13d33m27.42s,13.5576175,12.2100000
HAT-P-1 b,HAT-P-1,1,Transit,2006,Published Confirmed,4.46529976,14.785,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190,158.9790000
HAT-P-11 b,HAT-P-11,1,Transit,2008,Published Confirmed,4.88780244,4.360,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m50.44s,297.7101763,+48d04m54.71s,48.0818635,37.7647000
HAT-P-12 b,HAT-P-12,1,Transit,2009,Published Confirmed,3.21305980,10.749,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h57m33.27s,209.3886452,+43d29m35.92s,43.4933100,142.7510000
HAT-P-13 b,HAT-P-13,1,Transit,2009,Published Confirmed,2.91625000,14.258,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h39m31.77s,129.8823772,+47d21m06.87s,47.3519076,246.8100000
HAT-P-14 b,HAT-P-14,1,Transit,2010,Published Confirmed,4.62767000,15.917,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h20m27.88s,260.1161719,+38d14m31.81s,38.2421682,222.6630000
HAT-P-15 b,HAT-P-15,1,Transit,2010,Published Confirmed,10.86350000,11.882,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h24m59.55s,66.2481420,+39d27m38.17s,39.4606020,192.5160000
HAT-P-16 b,HAT-P-16,1,Transit,2010,Published Confirmed,2.77596000,14.448,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,226.6370000
HAT-P-17 b,HAT-P-17,1,Transit,2010,Published Confirmed,10.33852000,11.769,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h38m08.63s,324.5359781,+30d29m17.48s,30.4881882,92.3831000
HAT-P-18 b,HAT-P-18,1,Transit,2010,Published Confirmed,5.50802300,11.153,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h05m23.13s,256.3463760,+33d00m44.37s,33.0123251,161.4000000
HAT-P-19 b,HAT-P-19,1,Transit,2010,Published Confirmed,4.00878322,11.299,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h38m03.98s,9.5165832,+34d42m41.05s,34.7114025,202.0780000
HAT-P-20 b,HAT-P-20,1,Transit,2010,Published Confirmed,2.87531700,9.718,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h27m39.94s,111.9164295,+24d20m10.03s,24.3361185,71.0374000
HAT-P-21 b,HAT-P-21,1,Transit,2010,Published Confirmed,4.12448000,12.442,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h25m05.98s,171.2749348,+41d01m40.87s,41.0280207,277.2780000
HAT-P-22 b,HAT-P-22,1,Transit,2010,Published Confirmed,3.21222000,12.890,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h22m43.55s,155.6814593,+50d07m43.36s,50.1287115,81.7647000
HAT-P-23 b,HAT-P-23,1,Transit,2010,Published Confirmed,1.21288400,15.334,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h24m29.74s,306.1239076,+16d45m43.73s,16.7621462,364.8130000
HAT-P-24 b,HAT-P-24,1,Transit,2010,Published Confirmed,3.35524000,14.572,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h15m18.03s,108.8251171,+14d15m45.38s,14.2626064,415.3440000
HAT-P-25 b,HAT-P-25,1,Transit,2010,Published Confirmed,3.65281514,12.722,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h13m44.51s,48.4354731,+25d11m50.48s,25.1973548,300.3840000
HAT-P-26 b,HAT-P-26,1,Transit,2010,Published Confirmed,4.23452000,7.062,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h12m37.57s,213.1565508,+04d03m33.90s,4.0594175,141.8370000
HAT-P-27 b,HAT-P-27,1,Transit,2011,Published Confirmed,3.03957700,11.430,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h51m04.16s,222.7673221,+05d56m50.51s,5.9473626,199.1730000
HAT-P-28 b,HAT-P-28,1,Transit,2011,Published Confirmed,3.25721500,13.585,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h52m00.22s,13.0009159,+34d43m42.25s,34.7284020,401.3190000
HAT-P-29 b,HAT-P-29,1,Transit,2011,Published Confirmed,5.72319000,13.115,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,313.5760000
HAT-P-3 b,HAT-P-3,1,Transit,2007,Published Confirmed,2.89970000,10.536,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h44m22.56s,206.0940142,+48d01m42.83s,48.0285650,134.5540000
HAT-P-30 b,HAT-P-30,1,Transit,2011,Published Confirmed,2.81060000,16.141,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h15m47.96s,123.9498431,+05d50m12.72s,5.8368669,213.9850000
HAT-P-31 b,HAT-P-31,1,Transit,2011,Published Confirmed,5.00542000,12.218,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h06m09.04s,271.5376722,+26d25m35.78s,26.4266061,344.0500000
HAT-P-32 b,HAT-P-32,1,Transit,2011,Published Confirmed,2.15000820,22.194,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h04m10.26s,31.0427614,+46d41m16.26s,46.6878512,289.2050000
HAT-P-33 b,HAT-P-33,1,Transit,2011,Published Confirmed,3.47447000,20.737,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h32m44.22s,113.1842383,+33d50m06.08s,33.8350214,396.1100000
HAT-P-34 b,HAT-P-34,1,Transit,2011,Published Confirmed,5.45265400,13.417,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h12m46.90s,303.1954355,+18d06m17.20s,18.1047776,249.3250000
HAT-P-35 b,HAT-P-35,1,Transit,2011,Published Confirmed,3.64670600,14.930,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m00.17s,123.2507030,+04d47m13.30s,4.7870288,506.9650000
HAT-P-36 b,HAT-P-36,1,Transit,2011,Published Confirmed,1.32734683,14.314,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h33m03.89s,188.2662048,+44d54m55.32s,44.9153672,294.4190000
HAT-P-37 b,HAT-P-37,1,Transit,2011,Published Confirmed,2.79743600,13.204,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m11.05s,284.2960393,+51d16m08.84s,51.2691212,390.5940000
HAT-P-38 b,HAT-P-38,1,Transit,2012,Published Confirmed,4.64038200,9.247,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,255.2060000
HAT-P-39 b,HAT-P-39,1,Transit,2012,Published Confirmed,3.54387000,17.609,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h35m01.98s,113.7582526,+17d49m48.10s,17.8300283,697.0040000
HAT-P-4 b,HAT-P-4,1,Transit,2007,Published Confirmed,3.05653600,14.280,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.9912200,+36d13m46.36s,36.2295450,320.4510000
HAT-P-40 b,HAT-P-40,1,Transit,2012,Published Confirmed,4.45724000,17.038,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h22m03.10s,335.5129199,+45d27m26.43s,45.4573423,464.4690000
HAT-P-41 b,HAT-P-41,1,Transit,2012,Published Confirmed,2.69405000,22.978,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m17.44s,297.3226523,+04d40m20.68s,4.6724124,348.1850000
HAT-P-42 b,HAT-P-42,1,Transit,2012,Published Confirmed,4.64187800,14.348,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h01m22.65s,135.3443583,+06d05m49.50s,6.0970828,405.2380000
HAT-P-43 b,HAT-P-43,1,Transit,2012,Published Confirmed,3.33264140,13.630,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h35m42.17s,128.9256885,+10d12m23.71s,10.2065866,528.8250000
HAT-P-44 b,HAT-P-44,1,Transit,2014,Published Confirmed,4.30121900,13.922,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h12m34.53s,213.1438604,+47d00m53.22s,47.0147826,347.8500000
HAT-P-45 b,HAT-P-45,1,Transit,2014,Published Confirmed,3.12899200,15.984,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h17m29.58s,274.3732697,-03d22m51.81s,-3.3810594,298.6400000
HAT-P-46 b,HAT-P-46,1,Transit,2014,Published Confirmed,4.46312900,14.392,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h01m46.60s,270.4441831,-02d58m15.53s,-2.9709800,290.7360000
HAT-P-49 b,HAT-P-49,1,Transit,2014,Published Confirmed,2.69155000,17.822,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h21m45.92s,305.4413294,+26d41m33.63s,26.6926759,350.3510000
HAT-P-5 b,HAT-P-5,1,Transit,2007,Published Confirmed,2.78849000,13.563,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h17m37.33s,274.4055335,+36d37m17.26s,36.6214617,303.3360000
HAT-P-50 b,HAT-P-50,1,Transit,2015,Published Confirmed,3.12201090,14.437,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h52m15.23s,118.0634379,+12d08m21.65s,12.1393474,515.4580000
HAT-P-51 b,HAT-P-51,1,Transit,2015,Published Confirmed,4.21802091,13.507,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h24m15.63s,21.0651251,+32d48m38.52s,32.8107000,440.0890000
HAT-P-52 b,HAT-P-52,1,Transit,2015,Published Confirmed,2.75359530,11.310,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h50m53.22s,42.7217412,+29d01m20.10s,29.0222492,361.1550000
HAT-P-53 b,HAT-P-53,1,Transit,2015,Published Confirmed,1.96162410,14.773,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h27m29.06s,21.8711012,+38d58m05.21s,38.9681137,666.8020000
HAT-P-54 b,HAT-P-54,1,Transit,2015,Published Confirmed,3.79984700,10.581,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h39m35.52s,99.8979924,+25d28m56.64s,25.4824005,143.6510000
HAT-P-55 b,HAT-P-55,1,Transit,2015,Published Confirmed,3.58523130,14.841,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m05.64s,264.2735096,+25d43m52.13s,25.7311468,511.3880000
HAT-P-56 b,HAT-P-56,1,Transit,2015,Published Confirmed,2.79083000,16.926,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.6390000
HAT-P-57 b,HAT-P-57,1,Transit,2015,Published Confirmed,2.46530000,19.504,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h18m58.42s,274.7434180,+10d35m49.91s,10.5971968,279.8600000
HAT-P-58 b,HAT-P-58,1,Transit,2021,Published Confirmed,4.01383790,14.930,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h35m23.16s,68.8465093,+56d52m05.77s,56.8682691,515.5900000
HAT-P-59 b,HAT-P-59,1,Transit,2021,Published Confirmed,4.14197710,12.588,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h29m50.12s,292.4588212,+62d31m45.08s,62.5291892,265.4710000
HAT-P-6 b,HAT-P-6,1,Transit,2007,Published Confirmed,3.85298000,16.589,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h39m05.78s,354.7740917,+42d27m57.55s,42.4659866,275.3580000
HAT-P-60 b,HAT-P-60,1,Transit,2021,Published Confirmed,4.79478130,18.282,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h53m07.82s,28.2825719,+52d03m14.12s,52.0539209,233.2200000
HAT-P-61 b,HAT-P-61,1,Transit,2021,Published Confirmed,1.90231289,10.077,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h01m55.24s,75.4801665,+50d07m52.24s,50.1311784,338.8400000
HAT-P-62 b,HAT-P-62,1,Transit,2021,Published Confirmed,2.64532350,12.027,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h58m01.05s,74.5043816,+48d18m03.08s,48.3008551,348.8150000
HAT-P-63 b,HAT-P-63,1,Transit,2021,Published Confirmed,3.37772800,12.543,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h58m17.30s,269.5720695,+05d45m40.94s,5.7613709,403.4580000
HAT-P-64 b,HAT-P-64,1,Transit,2021,Published Confirmed,4.00723200,19.089,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h35m53.85s,68.9743955,+02d25m52.58s,2.4312732,651.8970000
HAT-P-65 b,HAT-P-65,1,Transit,2016,Published Confirmed,2.60544751,18.058,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h03m37.32s,315.9054895,+11d59m21.72s,11.9893675,738.5190000
HAT-P-66 b,HAT-P-66,1,Transit,2016,Published Confirmed,2.97208600,17.822,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h02m17.43s,150.5726262,+53d57m02.97s,53.9508237,935.4560000
HAT-P-67 b,HAT-P-67,1,Transit,2017,Published Confirmed,4.81010250,23.371,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h06m26.57s,256.6107279,+44d46m36.79s,44.7768849,371.6860000
HAT-P-68 b,HAT-P-68,1,Transit,2020,Published Confirmed,2.29840551,12.016,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h53m55.96s,118.4831501,+23d56m17.59s,23.9382192,202.1520000
HAT-P-69 b,HAT-P-69,1,Transit,2019,Published Confirmed,4.78694910,18.786,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h42m01.35s,130.5056385,+03d42m38.04s,3.7105662,341.2630000
HAT-P-7 b,HAT-P-7,1,Transit,2008,Published Confirmed,2.20474000,16.926,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m59.33s,292.2471900,+47d58m10.35s,47.9695429,341.0790000
HAT-P-70 b,HAT-P-70,1,Transit,2019,Published Confirmed,2.74432452,20.961,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h58m12.56s,74.5523332,+09d59m52.73s,9.9979794,330.7390000
HAT-P-8 b,HAT-P-8,1,Transit,2008,Published Confirmed,3.07634000,15.693,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h52m09.96s,343.0414932,+35d26m49.84s,35.4471778,211.5530000
HAT-P-9 b,HAT-P-9,1,Transit,2008,Published Confirmed,3.92281072,15.614,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h20m40.44s,110.1685157,+37d08m26.14s,37.1405946,455.2030000
HATS-1 b,HATS-1,1,Transit,2012,Published Confirmed,3.44645900,14.594,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h42m06.06s,175.5252399,-23d21m17.44s,-23.3548451,283.9710000
HATS-10 b,HATS-10,1,Transit,2015,Published Confirmed,3.31284600,10.862,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m13.64s,294.3068385,-22d12m16.15s,-22.2044872,534.8890000
HATS-11 b,HATS-11,1,Transit,2016,Published Confirmed,3.61918800,18.030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m36.18s,289.4007603,-22d23m24.03s,-22.3900092,944.6030000
HATS-12 b,HATS-12,1,Transit,2016,Published Confirmed,3.14270200,7.760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m48.58s,289.2024020,-19d21m21.32s,-19.3559227,746.1380000
HATS-13 b,HATS-13,1,Transit,2015,Published Confirmed,3.04404990,13.585,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h07m50.76s,316.9614798,-26d05m48.19s,-26.0967205,421.8550000
HATS-14 b,HATS-14,1,Transit,2015,Published Confirmed,2.76676410,11.646,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h52m51.71s,313.2154754,-25d41m14.55s,-25.6873756,513.0110000
HATS-15 b,HATS-15,1,Transit,2016,Published Confirmed,1.74748753,12.386,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h44m22.08s,311.0920041,-19d26m15.10s,-19.4375266,1139.5500000
HATS-16 b,HATS-16,1,Transit,2016,Published Confirmed,2.68650200,14.572,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h54m14.12s,358.5588439,-30d00m46.94s,-30.0130385,757.0440000
